id,tweetText,tweetURL,type,tweetAuthor,handle,geo,mentions,hashtags,replyCount,quoteCount,retweetCount,likeCount,views,bookmarkCount,createdAt,allMediaURL,videoURL,source_file,combined_timestamp
5143,@koawhereyaat You said what? You caught the flu? Damn I’m sorry to hear that hun.,https://x.com/soul_mosaic/status/1851872564152332608,tweet,🪐💫✨JupiterBaby✨💫♐️,@soul_mosaic,Minding my mf business bich,@koawhereyaat,,0,0,0,0,10,0,2024-10-30 23:23:20,,,combined_dataset.csv,2024-11-01 16:35:38.823617
5144,"Hi, sorry for being MIA lately! I caught a cold again after just getting over it last month. Honestly, this year has been the worst for me with flu and coughs. I might be a bit inactive for a while since I'm still not feeling great. My immune system feels like at the lowest 🥲",https://x.com/Pixieydvst/status/1851868065237209399,tweet,𝐉𝐞𝐬𝐬 🍉,@Pixieydvst,MaikoSweetheart on Tumblr,,,3,0,0,2,79,0,2024-10-30 23:05:27,,,combined_dataset.csv,2024-11-01 16:35:38.823617
5145,"@AJC4others hi AJC, happy to answer any Q's.
not tonight though, been sick as a dog. caught my friend's flu/bronchial infection/virus (?)
yesterday so I'll be sleeping, throwing up, etc. all week.
can you ask me specific Q's? not sure what you want me to elaborate on.
""Uncle Tom""?Malcolm?😲",https://x.com/that_Sinead/status/1851846802628345966,tweet,pentaphonic boombalatic!🔥,@that_Sinead,L.A./Washington Heights NYC,@AJC4others,,0,0,0,0,6,0,2024-10-30 21:40:58,,,combined_dataset.csv,2024-11-01 16:35:38.823617
5146,"october was definitely not my month… after struggling to write for 4 weeks, i finally managed to get my shit together AND CAUGHT THE FLU 😭😭 had fever for almost 24 hours 😢

anyway… i’ll be posting casual chapter 3 today and hopefully the namjinkook vampire fic as well 😭",https://x.com/raplinegold/status/1851840875166310657,tweet,leti⁷,@raplinegold,26 | lesbian | latina,,,3,0,0,23,1194,0,2024-10-30 21:17:24,,,combined_dataset.csv,2024-11-01 16:35:38.823617
5147,"@gilmcgowan Yeah, Covid is just like the flu only after you’ve had six shots of the vaccine. I caught Covid in 2020 before we knew what it was. I’m an athlete and I run and swim 15km every day. Being an athlete was the only reason I lived through Covid.",https://x.com/jboorne1/status/1851831413076582567,tweet,j9,@jboorne1,"Toronto, Ontario",@gilmcgowan,,0,0,0,0,13,0,2024-10-30 20:39:48,,,combined_dataset.csv,2024-11-01 16:35:38.823617
5148,"@rogue_redux @tacobell Let's face facts. You have to remove the mask to eat. The Covid &amp; Flu viruses are airborne. How many people came in, breathed unmasked &amp; left before you went in? I caught this horrid covid by sneaking unmasked 2 doors down the apt hall to dump trash. No one was in sight.",https://x.com/outfoxnu2/status/1851827200049185262,tweet,🕊Foxie🕊,@outfoxnu2,California/MO Unaffiliated,"@rogue_redux,@tacobell",,0,0,0,0,11,0,2024-10-30 20:23:04,,,combined_dataset.csv,2024-11-01 16:35:38.823617
5149,"Yoko caught the flu and is receiving treatment for it. Due to that, the live stream is postponed. I hope she gets well safely☹️

Wishing you a positive recovery Yoko!🫡💞

#YokoApasra https://t.co/Pql9HEiSCz",https://x.com/RaidaRashid/status/1851825194962219045,tweet,Rai☆,@RaidaRashid,,,#YokoApasra,0,0,0,1,56,0,2024-10-30 20:15:06,https://pbs.twimg.com/media/GbMBM5ZXMAAPRl6.jpg,,combined_dataset.csv,2024-11-01 16:35:38.823617
5150,It's like Autumn caught the stomach flu and vomited.,https://x.com/WarrenErickso18/status/1851811863106867494,tweet,Eric Warrenson,@WarrenErickso18,Where Birds Fly,,,0,0,1,1,80,0,2024-10-30 19:22:07,,,combined_dataset.csv,2024-11-01 16:35:38.823617
5151,"@doug_DaBroke @koawhereyaat Looks like someone caught the flu, guess that’s what you get for not washing your hands after binge, watching all those soap operas!",https://x.com/rajesh_patial78/status/1851807831156199424,tweet,The Engine Mechanic,@rajesh_patial78,NCR,"@doug_DaBroke,@koawhereyaat",,0,0,0,1,620,0,2024-10-30 19:06:06,,,combined_dataset.csv,2024-11-01 16:35:38.823617
5152,"@Shootcci @Conservativeind @GonePhishin13 @queenie4rmnola Vaccinated when a vaccine wasn't yet made when he caught it? The disease wasn't that bad. It was a flu. The co-morbidities is what made that disease 'dangerous', like a flu would. And this is from someone who caught it. Shivers, fever and a clogged nose and coughs, a literal flu.",https://x.com/Imaran87458054/status/1851786716040048806,tweet,Imaran 🇮🇱 🇺🇦 🇺🇸,@Imaran87458054,,"@Shootcci,@Conservativeind,@GonePhishin13,@queenie4rmnola",,1,0,0,0,8,0,2024-10-30 17:42:12,,,combined_dataset.csv,2024-11-01 16:35:38.823617
5153,"This week I caught a flu 🤒😷
Fever, dizziness and coughing. I feel so bad 🤧
Fortunately is not COVID (I made the tests), just a flu. All I need is to rest.
@YuuyuuSQ @SikthyM @SweisSenpai @mohammedjrpg @AvengerMags @Roel4nd https://t.co/ya1PZSqEmi",https://x.com/funyaa_coppe/status/1851784316642013650,tweet,Coppe the Cat - Old JRPG guy,@funyaa_coppe,,"@YuuyuuSQ,@SikthyM,@SweisSenpai,@mohammedjrpg,@AvengerMags,@Roel4nd",,2,0,0,4,137,0,2024-10-30 17:32:40,https://pbs.twimg.com/media/GbLbd9sW8AE9cJp.jpg,,combined_dataset.csv,2024-11-01 16:35:38.823617
5154,"@danorlovsky7 Sounds like he caught the Mike Macdonald Flu.
Might need to be transferred to Seahawks Hospital",https://x.com/Art_man_23/status/1851780759092367600,tweet,Art (rip Bean),@Art_man_23,"Seattle,WA/",@danorlovsky7,,0,0,0,0,18,0,2024-10-30 17:18:32,,,combined_dataset.csv,2024-11-01 16:35:38.823617
5155,"@PicturesFoIder My daughter caught it on her leg from trying on boots at Walmart. We like to never got rid of it! Same with Athletes Foot at the swimming pool. Warts are also a problem. I guess try to be cautious &amp; treat as soon as possible. How do you curb Covid, Flu, colds? They are airborne!!",https://x.com/outfoxnu2/status/1851778837643702345,tweet,🕊Foxie🕊,@outfoxnu2,California/MO Unaffiliated,@PicturesFoIder,,0,0,0,1,67,0,2024-10-30 17:10:53,,,combined_dataset.csv,2024-11-01 16:35:38.823617
5156,@safonyameherbal I take 3 of these capsules daily as I am a heavy smoker. I realized in 2021 I haven't had even a cold flu or COVID since I started taking this dose. Before 2018 taking lower doses I caught every cold or flu bug around but since started these and take 3 capsules NONE! Healthy Sr. https://t.co/rHTwNt7AwR,https://x.com/JaySpud208/status/1851775437443338363,tweet,j,@JaySpud208,"Idaho, USA",@safonyameherbal,,3,0,0,15,1117,10,2024-10-30 16:57:23,https://pbs.twimg.com/media/GbLT8osakAEznXt.jpg,,combined_dataset.csv,2024-11-01 16:35:38.823617
5157,"Recently a previously covid cautious person told me that they are happy for their kids to get covid from school but if they themselves caught covid they would do everything to stop the kids catching it from them (they no longer mask unless they have full flu symptoms)

🤷 ?",https://x.com/silentanb/status/1851774758964310146,tweet,AB decemberfairytale.com,@silentanb,Australia,,,1,0,0,2,55,0,2024-10-30 16:54:41,,,combined_dataset.csv,2024-11-01 16:35:38.823617
5158,"@ShezusChrist Funny enough, my blood pressure took a dive &amp; my cholesterol is a little high. But I've been hesitant on medicine since I caught the flu (that was probably Covid) in January 2020 &amp; was on a soup, OJ, weed &amp; water diet and was good after two days",https://x.com/YoShowtime/status/1851766278848963009,tweet,🇳🇬,@YoShowtime,Where the fire jerk chicken is,@ShezusChrist,,1,0,0,1,43,0,2024-10-30 16:20:59,,,combined_dataset.csv,2024-11-01 16:35:38.823617
5159,@DC_Draino Alot of this didnt get caught in 20 because they had is scared of the flu. And distracted by fake numbers,https://x.com/mphtp1_parker/status/1851737191900160344,tweet,MAGAHOLIC24,@mphtp1_parker,"Waynesville, MO",@DC_Draino,,0,0,0,0,4,0,2024-10-30 14:25:24,,,combined_dataset.csv,2024-11-01 16:35:38.823617
5160,@jonmachota He caught the Bijan Flu,https://x.com/RobfromV13813/status/1851730900813517044,tweet,RobfromVegas,@RobfromV13813,Las Vegas ,@jonmachota,,0,0,0,1,59,0,2024-10-30 14:00:24,,,combined_dataset.csv,2024-11-01 16:35:38.823617
5161,Trump has contracted the H5N1  bird flu.  Wonder how he caught a bird flu?🧐🥴😵‍💫😜😂 https://t.co/4q2F65h0hX,https://x.com/fredexcav/status/1851719812860547498,tweet,fdc,@fredexcav,"iphone:33.334893,111.873258",,,0,0,0,0,30,0,2024-10-30 13:16:21,https://pbs.twimg.com/ext_tw_video_thumb/1851719790504595456/pu/img/HFzRpmGmLx_u4clp.jpg,https://video.twimg.com/ext_tw_video/1851719790504595456/pu/vid/avc1/720x1280/Wqt9HAXjrMNNEBYN.mp4?tag=12,combined_dataset.csv,2024-11-01 16:35:38.823617
5162,"Every other week since I tweeted this something’s broken, expired, caught flu, collapsed or increased in price. Free me!",https://x.com/vanthefirst/status/1851718424059072811,tweet,Most Palone.,@vanthefirst,"London, England",,,2,0,2,22,566,0,2024-10-30 13:10:50,,,combined_dataset.csv,2024-11-01 16:35:38.823617
5163,@TheInsiderPaper Rosie caught the bird flu?,https://x.com/kentrmoore/status/1851716385233342886,tweet,Kent Moore,@kentrmoore,US,@TheInsiderPaper,,0,0,0,0,35,0,2024-10-30 13:02:44,,,combined_dataset.csv,2024-11-01 16:35:38.823617
5164,I caught the flu and I feel like my head is 2x times bigger I'm dyinggg,https://x.com/miyyublu/status/1851709538476454215,tweet,boa,@miyyublu, 솝— 20,,,0,0,0,1,57,0,2024-10-30 12:35:31,,,combined_dataset.csv,2024-11-01 16:35:38.823617
5165,"@YosefSchmidt3 @marcfavell @yaneerbaryam Sorry to hear that. I've always gotten sick, but a lot more when I was younger and then rarely after my 30s except I caught the flu twice and food poisoning doing international travel one year. Haven't had much since 2019, one slight cold.",https://x.com/IanLotsanumbers/status/1851704415138570642,tweet,Ian Brown,@IanLotsanumbers,"Kennewick, WA","@YosefSchmidt3,@marcfavell,@yaneerbaryam",,1,0,0,2,9,0,2024-10-30 12:15:10,,,combined_dataset.csv,2024-11-01 16:35:38.823617
5166,@AlHendiify I caught the flu and be out.🤣,https://x.com/breadstikks/status/1851703145484681537,tweet,BreadStikks&Politics,@breadstikks,,@AlHendiify,,0,0,0,2,25,0,2024-10-30 12:10:07,,,combined_dataset.csv,2024-11-01 16:35:38.823617
5167,@holardamolar @ChelseaFC Maybe he caught a flu,https://x.com/Oba_yemii/status/1851701145447604234,tweet,Obayemi Michael Toluwanimi,@Oba_yemii,"Lagos, Nigeria","@holardamolar,@ChelseaFC",,0,0,0,0,293,0,2024-10-30 12:02:10,,,combined_dataset.csv,2024-11-01 16:35:38.823617
5168,"Have not caught the wook flu since Hula 17, shoutout to pashmina face masks, Hong Thai, Breath Right strips, honey cough drops, and selective joint sharing",https://x.com/808snorlax/status/1851701097318002979,tweet,Swirlax,@808snorlax,The Swirl Bridge,,,0,0,0,2,55,0,2024-10-30 12:01:59,,,combined_dataset.csv,2024-11-01 16:35:38.823617
5169,apparently the flu i caught has been going around within the teams. of all timing and i'm gg jakarta tmrw 😪,https://x.com/imxashie/status/1851697674418032959,tweet,"Ash, G-DRAGON IS BACK",@imxashie,+65 🇸🇬,,,1,0,0,0,40,0,2024-10-30 11:48:23,,,combined_dataset.csv,2024-11-01 16:35:38.823617
5170,@QuidproJoe44 @ClownWorld_ They have caught the commie flu from their nextdoor neighbors in New York.,https://x.com/HuskerRed2/status/1851694026249949490,tweet,Husker Red,@HuskerRed2,,"@QuidproJoe44,@ClownWorld_",,0,0,0,0,9,0,2024-10-30 11:33:53,,,combined_dataset.csv,2024-11-01 16:35:38.823617
5171,"@LauraMiers I can think of one really good reason to get your blood checked if you caught a mystery cold/flu/pneumonia and it ain't COVID!

Look out for yourselves, people, you could have 2 things......",https://x.com/SacrificialAlly/status/1851689801612673141,tweet,James Johnson,@SacrificialAlly,"Badass County, Valinor",@LauraMiers,,0,0,0,0,161,0,2024-10-30 11:17:06,,,combined_dataset.csv,2024-11-01 16:35:38.823617
5172,@fillthewhole @AdrianRamsay Indeed. Although my best mate who had horrendous LC from Jan ‘21 caught flu this time last year. He knows it was flu as he was so ill he had to go to A&amp;E and they tested him and it left him needing BP meds afterwards. But Covid is more likely in this case.,https://x.com/teppichhai/status/1851685542326391234,tweet,wobbegong,@teppichhai,"East Midlands, England","@fillthewhole,@AdrianRamsay",,0,0,2,2,106,0,2024-10-30 11:00:10,,,combined_dataset.csv,2024-11-01 16:35:38.823617
5173,"Hey everyone! I know I've been absent here for a bit… caught a horrible flu, and while I still have a lingering cough, I'm feeling much better and ready to get back in action. 💪",https://x.com/doom3coop/status/1851680425623851318,tweet,Stradex,@doom3coop,Argentina,,,1,0,0,0,18,0,2024-10-30 10:39:50,,,combined_dataset.csv,2024-11-01 16:35:38.823617
5174,"Flu jab ✅️, people rushing, awful parking, one person leaving caught car nose on curb and tore part off, oblivious. i flashed them to warn them, got middle finger, then saw them up road looking at car, paused, put down window, yup, that's why I was flashing u! N drove off!",https://x.com/Solitary_Raven/status/1851679988334104635,tweet,Raven,@Solitary_Raven,Hampshire,,,0,0,0,2,52,0,2024-10-30 10:38:06,,,combined_dataset.csv,2024-11-01 16:35:38.823617
5175,"Is bird flu what birds catch?
Or what they give to you?
I don't never touch birds,
so how'm I gonna get their flu?
Hell, I guess one could fall on me,
or get caught up in my hair,
if I see a dead one, 
I'll damn sure leave it there.",https://x.com/LimerickLink/status/1851677463056990556,tweet,D.Henry,@LimerickLink,,,,0,0,0,0,80,0,2024-10-30 10:28:04,,,combined_dataset.csv,2024-11-01 16:35:38.823617
5176,"I caught the wook flu and @Gaszia has been bringing me all the tea and snacks. Idc who talks shit ab him online, he’s actually a pretty good guy",https://x.com/nstynty/status/1851672627859141107,tweet,nathalia,@nstynty,"Salt Lake City, UT",@Gaszia,,2,0,0,3,185,0,2024-10-30 10:08:51,,,combined_dataset.csv,2024-11-01 16:35:38.823617
5177,"Hey diva, I heard you caught the flu and Covid at the same time I hope you feel better",https://x.com/ZNeal___/status/1851671594239955058,tweet,2 HANDS 2 HEAVEN🍉,@ZNeal___,"New Jersey, USA",,,0,0,0,0,19,0,2024-10-30 10:04:45,,,combined_dataset.csv,2024-11-01 16:35:38.823617
5178,"Got my influenza  vaccination and covid booster today 💉💉

Caught a cold 2 times last season + the long-lasting dir en grey tour flu. Hopefully, this time, I got away without any colds.",https://x.com/hohoemi_sonrisa/status/1851670870193832149,tweet,Maria,@hohoemi_sonrisa,Deutschland,,,0,0,0,2,44,0,2024-10-30 10:01:52,,,combined_dataset.csv,2024-11-01 16:35:38.823617
5179,"@iantheCROAT The Modern Jazz Quartet---I actually had tickets to see them in December 1972 but I caught the flu the day of the concert and never had another opportunity.

I settle for their live albums (there are several!) . . . especially . . .
https://t.co/DdwqdVISjI",https://x.com/KallmanJeff/status/1851658915626295386,tweet,Jeff Kallman,@KallmanJeff,Las Vegas,@iantheCROAT,,0,0,0,3,311,0,2024-10-30 09:14:22,,,combined_dataset.csv,2024-11-01 16:35:38.823617
5180,"@KEriksenV2 I couldn't give a fk about my ""fellow"" man fk them sheeple Whole family is un vaxxed here and not one of us caught the Rona, cold/flu rebranded like New Coke lmao and people feel for it",https://x.com/EvilBug5/status/1851646538201653375,tweet,EvilBug,@EvilBug5,Canada,@KEriksenV2,,0,0,0,1,7,0,2024-10-30 08:25:11,,,combined_dataset.csv,2024-11-01 16:35:38.823617
5181,@DaveAlexanderID I too had the vaccine and caught Covid. It was so mild I mowed my lawn during the 10 days I was infected. I’ve had common colds that caused worse symptoms. I’m getting my flu shot and COVID booster this week. 🤷‍♂️,https://x.com/ray_gull/status/1851641428905984199,tweet,Dan,@ray_gull,3rd Rock From The Sun,@DaveAlexanderID,,1,0,0,1,10,0,2024-10-30 08:04:53,,,combined_dataset.csv,2024-11-01 16:35:38.823617
5182,@koawhereyaat Omg sis! I can't believe you caught the flu so unexpectedly 😭 and it lasts for 2 weeks? Feel better 🫶🏾,https://x.com/kenpachikeem/status/1851639226758046121,tweet,ᴷᵉᵉᵐ ᶠʳᵃîᶜʰᵉ,@kenpachikeem,,@koawhereyaat,,1,0,0,298,10475,1,2024-10-30 07:56:08,,,combined_dataset.csv,2024-11-01 16:35:38.823617
5183,Caught flu for the 7674849th time 😀👍🏾,https://x.com/aaliyahtg__/status/1851636614889419009,tweet,aalz,@aaliyahtg__,Jamaica,,,2,0,0,0,366,0,2024-10-30 07:45:45,,,combined_dataset.csv,2024-11-01 16:35:38.823617
5184,i caught the flu noooo,https://x.com/leafs7thH/status/1851602596827410683,tweet,Ani 🍥,@leafs7thH,26 | bi | she/her | Eng/Spa,,,0,0,0,0,26,0,2024-10-30 05:30:34,,,combined_dataset.csv,2024-11-01 16:35:38.823617
5185,"Thinking about my brother on his birthday, caught myself crying. 

Free Straw. Another year down, looking forward to the day when we get to be together again as free men. We miss you every moment of every day, wish you could be with us today but we gon handle business regardless",https://x.com/StrongestSide/status/1851586087417766385,tweet,flu flammer,@StrongestSide,Earth,,,0,0,0,3,41,0,2024-10-30 04:24:58,,,combined_dataset.csv,2024-11-01 16:35:38.823617
5186,caught flu twice this month fuck everything,https://x.com/yoovol/status/1851559881163092352,tweet,tide,@yoovol,she/they ,,,0,0,0,2,116,0,2024-10-30 02:40:50,,,combined_dataset.csv,2024-11-01 16:35:38.823617
5187,"@sunshine_1117 Too late Wooyoung, I already caught the flu going around.",https://x.com/LoubnaID2/status/1851553244054532235,tweet,Lou Sone,@LoubnaID2,Royaume du Maroc,@sunshine_1117,,0,0,0,1,884,0,2024-10-30 02:14:28,,,combined_dataset.csv,2024-11-01 16:35:38.823617
5188,I cant believe I caught the flu after skz concert before my two hardest exams,https://x.com/moonilixx/status/1851533388169310429,tweet,moon🦉: ̗̀➛ misses skz,@moonilixx,"syd🇦🇺. all prns ✧.* ot8, 18",,,0,0,0,0,45,0,2024-10-30 00:55:34,,,combined_dataset.csv,2024-11-01 16:35:38.823617
5189,"that’s without breaks. mono helped cause PE, was still healing from the PE, went back to work and caught stomach flu within 2 weeks, recovered from stomach flu and immediately got COVID, returned to work with COVID and now have had whopping cough for 6 weeks.",https://x.com/todallyanika/status/1851479209392124043,tweet,autumnal anika 🕊️🍄🍂🍁,@todallyanika,diocese of winona-rochester 🌾,,,1,0,0,0,35,0,2024-10-29 21:20:16,,,combined_dataset.csv,2024-11-01 16:35:38.823617
5190,oughhh i caught a flu the other day 😭,https://x.com/sevenchiiznutz/status/1851476772958990397,tweet,konkon7🦊⭐️,@sevenchiiznutz,ママ: @HnySoda_ パパ: @kashunotori,,,0,0,0,1,108,0,2024-10-29 21:10:36,,,combined_dataset.csv,2024-11-01 16:35:38.823617
5191,"@Nataya Yup! My son caught it outside during 2020. Granted he’s immune compromised, but still… I don’t want to catch anything - whooping cough, mycoplasma, strep, flu, or c-19 when I’m having surgery Monday.",https://x.com/Leslieks/status/1851461698168729610,tweet,Leslie,@Leslieks,NC,@Nataya,,0,0,0,1,11,0,2024-10-29 20:10:41,,,combined_dataset.csv,2024-11-01 16:35:38.823617
5192,"Good evening friends,I caught a tiny flu &amp; I was running around setting up tonights stream. Plus find my headphones for tonight so we could do a comfy stream with the playstation. Found my ps camera only but no headset. No stream tonight there will be one tomorrow &lt;3 &lt;3 miss you",https://x.com/emmabell_rose/status/1851457186934976728,tweet,Emily,@emmabell_rose,Nevada,,,1,0,0,2,13,0,2024-10-29 19:52:46,,,combined_dataset.csv,2024-11-01 16:35:38.823617
5193,@marcdboss I went to cvs for my flu shot before the gym and I was caught off guard lol.,https://x.com/nursebae_court/status/1851453136860230059,tweet,Court✨,@nursebae_court,"Hoover, Alabama ",@marcdboss,,0,0,0,0,40,0,2024-10-29 19:36:40,,,combined_dataset.csv,2024-11-01 16:35:38.823617
5194,of course I caught the flu the second I stepped out of the house and had to be around other people,https://x.com/j4mtastic/status/1851421185567048082,tweet,jaimie ✏️✭,@j4mtastic,California,,,1,0,0,4,99,0,2024-10-29 17:29:43,,,combined_dataset.csv,2024-11-01 16:35:38.823617
5195,"@TheLibProj @DownThunder74 There has been multiple known terrorists caught inside the country let in through the CBP1 app

Shut up

Nobody is buying your bullshit",https://x.com/eastcodiesel/status/1851420806452031645,tweet,The Unsinkable Kung Flu Panda MD,@eastcodiesel,Wuhan bat meat market.,"@TheLibProj,@DownThunder74",,0,0,0,0,-,0,2024-10-29 17:28:12,,,combined_dataset.csv,2024-11-01 16:35:38.823617
5196,"@man_rocket97805 Meh. There was something way nastier than the usual. I rarely get the flu, but caught something nasty that wiped me out. Ivm helped get me back on my feet fast. I’m pretty sure it was engineered.",https://x.com/jules_steward/status/1851412387905065105,tweet,Julie Steward,@jules_steward,United States,@man_rocket97805,,0,0,0,1,12,0,2024-10-29 16:54:45,,,combined_dataset.csv,2024-11-01 16:35:38.823617
5197,@JauntyJazzhands @toxiccowboy1 I got the flu shot and caught the flu. I decided never again at that point,https://x.com/Chris434206/status/1851400517735629302,tweet,Chris,@Chris434206,Australia,"@JauntyJazzhands,@toxiccowboy1",,0,0,0,1,5,0,2024-10-29 16:07:35,,,combined_dataset.csv,2024-11-01 16:35:38.823617
5198,@man_rocket97805 Covid is it’s own virus like no other. Caught it 1st x days ago. Can’t smell or taste food. No temperature. Intense cough &amp; runny nose. The Flu never did that to me.,https://x.com/MsAussie_G/status/1851390362994295161,tweet,Ms 🐝🐝G~,@MsAussie_G,Australia,@man_rocket97805,,0,0,0,1,13,0,2024-10-29 15:27:14,,,combined_dataset.csv,2024-11-01 16:35:38.823617
5199,"@rolga77 Weather Change Scored   10K's
Into Sick Column . .  for Sure  Doctors Office was Packed as we caught It also - Really Score Throat last week.
Doctors were giving out Shots for this Bad Flu Bug
as it's been Developing into  Lung &amp; Breathing Issues 
Hope You Don't  Worst !
😇",https://x.com/EngTechnow/status/1851385568254705676,tweet,Sir  Dan,@EngTechnow,Storm Rooms & Family Safe Room,@rolga77,,0,0,0,1,10,0,2024-10-29 15:08:11,,,combined_dataset.csv,2024-11-01 16:35:38.823617
5200,"@SAVATAGEMETAL There aren’t many bands I haven’t seen. But I never did get to see Maiden. Had tickets once with Anthrax opening. Sadly, Bruce caught the flu and they had to cancel the show.☹️",https://x.com/GermW4/status/1851369280933175560,tweet,Germ W,@GermW4,None. ,@SAVATAGEMETAL,,1,0,0,1,11,0,2024-10-29 14:03:28,,,combined_dataset.csv,2024-11-01 16:35:38.823617
5201,I’m feeling sick and I ain’t got the flu😫,https://x.com/filesofcece/status/1852243575485939720,tweet,⭐️,@filesofcece,STL|ATL ,,,0,0,0,0,67,0,2024-10-31 23:57:36,,,combined_dataset.csv,2024-11-01 16:35:38.823617
5202,"Happy Halloween🎃

Don't bring COVID-19 or the #flu with when you head out for festivities tonight. Remember to stay home &amp; take a test if you’re feeling sick or have symptoms! Order free COVID-19 tests at https://t.co/W8Glqe4CVd 👻 #PublicHealth #Halloween #COVID19 #Denver https://t.co/S2AxFsyD9F",https://x.com/DDPHE/status/1852070569476292822,tweet,Denver Public Health & Environment,@DDPHE,"Denver, CO",,"#flu,#PublicHealth,#Halloween,#COVID19,#Denver",0,0,0,3,315,1,2024-10-31 12:30:08,https://pbs.twimg.com/media/GbPgWefW8AAF2ae.jpg,,combined_dataset.csv,2024-11-01 16:35:38.823617
5203,@JesseGladsaget Its flu season man cmon. Him feeling sick is believable 😂😂,https://x.com/Curry4daW/status/1852019756636725562,tweet,President LeCurry.,@Curry4daW,,@JesseGladsaget,,0,0,0,0,13,0,2024-10-31 09:08:13,,,combined_dataset.csv,2024-11-01 16:35:38.823617
5204,I’m feeling sick and I ain’t got the flu.. yall know the rest,https://x.com/kdr714_/status/1851859294251008105,tweet,The Kid That Did,@kdr714_,With Lil Robert! Getting high,,,0,2,0,1,1015,0,2024-10-30 22:30:36,,,combined_dataset.csv,2024-11-01 16:35:38.823617
5205,"@davinafayette @thetolerantweft I went on Ozempic in 2017 for diabetes. It was my last option before insulin. First 3 weeks were  kinda rough, about like recovering from a stomach flu. After that, there would be 2 days a week where I wasn't sick feeling, just not hungry. Problem is, I kept looking at (1 of 2)",https://x.com/JohnAmBrowning/status/1851853965073289707,tweet,taco champ,@JohnAmBrowning,wherever there are tacos,"@davinafayette,@thetolerantweft",,0,0,0,2,1897,0,2024-10-30 22:09:25,,,combined_dataset.csv,2024-11-01 16:35:38.823617
5206,I’m feeling sick &amp; I ain’t got the flu,https://x.com/1of1mosthated/status/1851828453235949607,tweet,1of1💅🏾,@1of1mosthated,,,,0,0,0,0,103,0,2024-10-30 20:28:03,,,combined_dataset.csv,2024-11-01 16:35:38.823617
5207,IM FEELING SICK I AINT GOT THE FLU 😖😖 i swear to Jesus himself bruh.,https://x.com/jakiyak_/status/1851825757821030872,tweet,Ja'Kiya K,@jakiyak_,,,,0,0,0,0,18,0,2024-10-30 20:17:20,,,combined_dataset.csv,2024-11-01 16:35:38.823617
5208,I might not be active for awhile I got the flu I want to say and I’m just not feeling 100% actually feeling 10% but I’ve been napping all day today but if I don’t answer anyone it’s not me ignoring you it’s just I’m sick,https://x.com/upstead7/status/1851774476515709081,tweet,Jay🍉,@upstead7,Earth,,,2,0,0,0,137,0,2024-10-30 16:53:34,,,combined_dataset.csv,2024-11-01 16:35:38.823617
5209,Im feeling sick and I indeed have the flu🙁#cantsleep https://t.co/cFN4VlZUYg,https://x.com/dpwmsym/status/1851768656230797810,tweet,dpwmsym,@dpwmsym,,,#cantsleep,0,0,0,0,17,0,2024-10-30 16:30:26,https://pbs.twimg.com/media/GbLNxzNW0AArJuB.jpg,,combined_dataset.csv,2024-11-01 16:35:38.823617
5210,IM FEELING SICK AND I AINT GOT THE FLU💔💔💔💔💔💔💔💔💔💔💔💔💔💔💔💔💔💔,https://x.com/iysiee/status/1851760901533082013,tweet,𝓲 ♡,@iysiee,,,,0,1,0,0,399,0,2024-10-30 15:59:37,,,combined_dataset.csv,2024-11-01 16:35:38.823617
5211,@DodgersNation Physically feeling sick from some kind of flu and have very little hopes for tonight because Flaherty is iffy and offense has been stagnant lately https://t.co/M4Q1rVIJXU,https://x.com/cyancey1989/status/1851750410593370240,tweet,CY1989,@cyancey1989,,@DodgersNation,,0,0,0,0,94,0,2024-10-30 15:17:56,https://pbs.twimg.com/tweet_video_thumb/GbK9LWUakAAVoxH.jpg,https://video.twimg.com/tweet_video/GbK9LWUakAAVoxH.mp4,combined_dataset.csv,2024-11-01 16:35:38.823617
5212,I had actually scheduled my flu shot and Covid booster for 11/20 and got sick before i could do it 😷🤧 and the doctor said hopefully it’s not RSV but I’m actually feeling a tad bit better than I did yesterday,https://x.com/_allinmyworld/status/1851745433019912222,tweet,_allinmyworld,@_allinmyworld,"Hawaii, USA",,,0,0,0,0,32,0,2024-10-30 14:58:09,,,combined_dataset.csv,2024-11-01 16:35:38.823617
5213,"Sorry for not responding to anyone's texts I started feeling sick Monday evening and got absolutely bull-dozed by cold &amp; flu season!

Seasonal reminder that cancelling appointments because you feel something coming on is A-OK!

I would rather reschedule with you than get sick! 🫶🏼",https://x.com/SvetlanaYQL/status/1851714859555262687,tweet,Svetlana (Lana) 🐰,@SvetlanaYQL,,,,2,0,0,13,1346,0,2024-10-30 12:56:40,,,combined_dataset.csv,2024-11-01 16:35:38.823617
5214,I’m feeling sick and I ain’t got the flu,https://x.com/zahirahaliyyah/status/1851677526088720578,tweet,zah,@zahirahaliyyah,,,,1,0,0,1,809,0,2024-10-30 10:28:19,,,combined_dataset.csv,2024-11-01 16:35:38.823617
